"publish_date","Central Asia","Eastern Asia","Eastern Europe","Latin America and the Caribbean","Northern Africa","Northern America","Oceania","Others","South-eastern Asia","Southern Asia","Sub-Saharan Africa","West Europe","Western Asia"
2020-12-05,13.1428571428571,33,1806.28571428571,1704.42857142857,178.428571428571,1889.28571428571,1.14285714285714,14.2857142857143,200.285714285714,985.428571428571,115,3115.71428571429,443.142857142857
2020-12-06,14,33.4285714285714,1796.71428571429,1717.42857142857,167.571428571429,2040,1.14285714285714,14.2857142857143,193.714285714286,1037.42857142857,125,3104.28571428571,445.285714285714
2020-12-07,13.5714285714286,34.5714285714286,1798.71428571429,1939.42857142857,170.285714285714,2210.42857142857,1.14285714285714,14.7142857142857,189.285714285714,1073.14285714286,139.142857142857,3097,444.571428571429
2020-12-08,13.2857142857143,38.4285714285714,1781.71428571429,1813,160.571428571429,2248.28571428571,0.714285714285714,15.1428571428571,184.142857142857,1004.14285714286,147.714285714286,3069.42857142857,443.714285714286
2020-12-09,13.1428571428571,40.1428571428571,1783.14285714286,1767.28571428571,175.285714285714,2292.28571428571,1.57142857142857,16.5714285714286,195,919,147.571428571429,3043.85714285714,445.285714285714
2020-12-10,12.8571428571429,41.5714285714286,1776.71428571429,1774.42857142857,164.142857142857,1945.14285714286,2,16,202.857142857143,882,164,2977.85714285714,448
2020-12-11,12.4285714285714,43,1748.85714285714,1824.14285714286,161.571428571429,2401.28571428571,2.28571428571429,14.7142857142857,204.571428571429,848.428571428571,178.285714285714,3007.42857142857,459.142857142857
2020-12-12,11.8571428571429,41.5714285714286,1756,1814,147,2394,2.14285714285714,14.8571428571429,204.428571428571,835.714285714286,182.428571428571,2977.57142857143,466.428571428571
2020-12-13,11.4285714285714,40.7142857142857,1763.42857142857,1764.85714285714,144.571428571429,2495.71428571429,2.42857142857143,14.5714285714286,208.571428571429,801.857142857143,187,3006.28571428571,470.714285714286
2020-12-14,11.8571428571429,41.8571428571429,1753.57142857143,1803.71428571429,154,2480.14285714286,2.57142857142857,13.5714285714286,184.142857142857,790.428571428571,202.714285714286,2988,473.142857142857
2020-12-15,11.8571428571429,45.7142857142857,1799.28571428571,1795,152.142857142857,2527.57142857143,3.42857142857143,12.2857142857143,213.714285714286,775,220.571428571429,3003,477.142857142857
2020-12-16,12,47.8571428571429,1840,1777.28571428571,145.571428571429,2561.14285714286,2.57142857142857,12,209.857142857143,702.285714285714,226.142857142857,3078.85714285714,478.428571428571
2020-12-17,12.1428571428571,50.4285714285714,1843.71428571429,1851,135.285714285714,2548.28571428571,2.14285714285714,11.1428571428571,205.285714285714,714.285714285714,222.857142857143,3170.57142857143,478.142857142857
2020-12-18,12.4285714285714,52.1428571428571,1842.85714285714,1841.57142857143,126.285714285714,1718,2.14285714285714,10.7142857142857,201.571428571429,735.428571428571,197.142857142857,3159,472.428571428571
2020-12-19,12.8571428571429,55.7142857142857,1847.14285714286,1903.57142857143,150.142857142857,2708.57142857143,2.28571428571429,9.85714285714286,196.428571428571,712.571428571429,239.285714285714,3187.28571428571,475.142857142857
2020-12-20,12.1428571428571,59.8571428571429,1794.28571428571,2061.14285714286,153.857142857143,2687.14285714286,2,9.42857142857143,198.142857142857,689.714285714286,255.285714285714,3181.85714285714,471.714285714286
2020-12-21,11.4285714285714,62.7142857142857,1786.14285714286,1940.42857142857,150.428571428571,2735.14285714286,1.85714285714286,8.85714285714286,234.571428571429,647.142857142857,222.714285714286,3192.57142857143,475.714285714286
2020-12-22,11.5714285714286,62,1778,1985.85714285714,147.285714285714,2529.28571428571,1.71428571428571,9,217.571428571429,593.285714285714,252.428571428571,3207.85714285714,477.285714285714
2020-12-23,11.4285714285714,63.1428571428571,1728.42857142857,1991.14285714286,137.285714285714,2745.28571428571,1.71428571428571,7.85714285714286,220.714285714286,723.428571428571,299.285714285714,3198,476.571428571429
2020-12-24,11.2857142857143,63.2857142857143,1711.14285714286,1904.42857142857,154,3208.28571428571,1.71428571428571,8.85714285714286,222.142857142857,681,337.428571428571,3209,488.428571428571
2020-12-25,10.8571428571429,65.7142857142857,1637.28571428571,1808.85714285714,163.857142857143,3675.85714285714,1.42857142857143,8.28571428571429,222.285714285714,640.285714285714,336.857142857143,3124.14285714286,486
2020-12-26,11,64,1512.85714285714,2016.71428571429,154.571428571429,2691.42857142857,1.14285714285714,8.42857142857143,241.714285714286,619,356.571428571429,2939.71428571429,485.285714285714
2020-12-27,14.2857142857143,68.7142857142857,1473.28571428571,1937.71428571429,141.714285714286,2506.28571428571,1.14285714285714,8.14285714285714,241.428571428571,611,355.571428571429,2807.28571428571,479.285714285714
2020-12-28,14.4285714285714,68.5714285714286,1455.71428571429,1795.85714285714,158.714285714286,2329.71428571429,1.14285714285714,7.57142857142857,244.428571428571,618.857142857143,386.857142857143,2821.42857142857,478.285714285714
2020-12-29,14.2857142857143,72.7142857142857,1447.42857142857,1817.71428571429,157.857142857143,2539.57142857143,1.28571428571429,7.85714285714286,216,646.571428571429,398.714285714286,2850,473
2020-12-30,14.2857142857143,69.4285714285714,1482.42857142857,1868,169.857142857143,2309.71428571429,1.14285714285714,7.57142857142857,251.285714285714,539,392.571428571429,2881.57142857143,475
2020-12-31,14,74.5714285714286,1488.57142857143,1811.28571428571,158.571428571429,2366.14285714286,1.14285714285714,6.85714285714286,274,529.285714285714,406.428571428571,2920.28571428571,461.571428571429
2021-01-01,14.1428571428571,73.1428571428571,1523.14285714286,2177.14285714286,167.142857142857,1876.85714285714,1.14285714285714,6.42857142857143,280.285714285714,473.285714285714,473.857142857143,2991.14285714286,452.857142857143
2021-01-02,13.8571428571429,73.7142857142857,1512.14285714286,1868.57142857143,166.142857142857,2465.85714285714,1.14285714285714,5.57142857142857,265.571428571429,500.142857142857,381.428571428571,3006.28571428571,442.857142857143
2021-01-03,15.5714285714286,71.8571428571429,1516.42857142857,1913.28571428571,178.428571428571,2608.71428571429,1.28571428571429,5.14285714285714,241.285714285714,488.714285714286,461.714285714286,3038.85714285714,439.571428571429
2021-01-04,15.5714285714286,74.5714285714286,1509.71428571429,2019,165.857142857143,2738.57142857143,1.28571428571429,5.14285714285714,259.857142857143,480.714285714286,433.142857142857,3027.85714285714,426.142857142857
2021-01-05,15,72.7142857142857,1525.57142857143,1984.28571428571,172.714285714286,2725,1.42857142857143,5.14285714285714,284.142857142857,459.285714285714,490.285714285714,3032.42857142857,414
2021-01-06,15,78.4285714285714,1485.57142857143,2043.28571428571,167.571428571429,2756.57142857143,1.42857142857143,4.57142857142857,249.714285714286,446.714285714286,502.714285714286,3032,399.571428571429
2021-01-07,15.1428571428571,75.8571428571429,1408.85714285714,2218.28571428571,172.714285714286,2764.71428571429,1.28571428571429,4,235.142857142857,402.428571428571,558.857142857143,3063,388.714285714286
2021-01-08,15.4285714285714,81.1428571428571,1370.42857142857,2088.85714285714,169.571428571429,3317.14285714286,1.28571428571429,4.42857142857143,238.142857142857,460.714285714286,559,3154.85714285714,386.285714285714
2021-01-09,15.2857142857143,86.8571428571429,1436.14285714286,2328,159.714285714286,2938,1.42857142857143,5,246.285714285714,384.428571428571,659.571428571429,3460.57142857143,384
2021-01-10,7.57142857142857,88.4285714285714,1445.71428571429,2455.85714285714,166.285714285714,3085.85714285714,1.28571428571429,5.42857142857143,277.142857142857,345.142857142857,612.428571428571,3607.85714285714,375.714285714286
2021-01-11,7.71428571428571,87.5714285714286,1448.28571428571,2517.14285714286,174.857142857143,3251.42857142857,1.28571428571429,5.14285714285714,245.714285714286,392.571428571429,673,3643.14285714286,371.571428571429
2021-01-12,8.14285714285714,86.2857142857143,1428.28571428571,2745.42857142857,172,3061.28571428571,0.571428571428571,5,250.714285714286,390.285714285714,622.571428571429,3712.14285714286,368.142857142857
2021-01-13,8.14285714285714,84.4285714285714,1430.57142857143,2651.71428571429,177.142857142857,3370,0.571428571428571,5,279.142857142857,382.142857142857,660,3709,374.428571428571
2021-01-14,8.28571428571429,85.5714285714286,1468.28571428571,2749.28571428571,177.142857142857,2863.42857142857,0.571428571428571,4.71428571428571,310.857142857143,375.428571428571,664.142857142857,3792.28571428571,372.571428571429
2021-01-15,8.42857142857143,86,1498.71428571429,2801.85714285714,177,3489.42857142857,0.714285714285714,4.42857142857143,283.714285714286,361.714285714286,711.857142857143,3828.42857142857,370.714285714286
2021-01-16,8.28571428571429,84.4285714285714,1512.57142857143,2771.57142857143,173.571428571429,2884.85714285714,0.714285714285714,4.57142857142857,310.142857142857,386.142857142857,712.428571428571,3802.71428571429,375.428571428571
2021-01-17,12.5714285714286,82.8571428571429,1508.14285714286,2638.28571428571,181.142857142857,3460,0.857142857142857,4.57142857142857,353.857142857143,406.714285714286,658.571428571429,3862.57142857143,374.142857142857
2021-01-18,12.7142857142857,83.7142857142857,1494,2940.85714285714,177.714285714286,2973.14285714286,1,5,358.571428571429,347,703.285714285714,3874.85714285714,375.428571428571
2021-01-19,12.8571428571429,82.4285714285714,1479,2816.28571428571,178.857142857143,3764,1,4.42857142857143,371.428571428571,338.285714285714,700,3856.71428571429,378.142857142857
2021-01-20,12.8571428571429,89,1474.57142857143,2944,168.571428571429,3408.57142857143,1,5.14285714285714,363,339.285714285714,718.857142857143,3984.42857142857,373.142857142857
2021-01-21,12.7142857142857,90.8571428571429,1492.57142857143,2749.71428571429,185.285714285714,3408.42857142857,1.14285714285714,5.85714285714286,344.714285714286,345.428571428571,682.571428571429,4028.71428571429,371.428571428571
2021-01-22,12.4285714285714,88.5714285714286,1487.14285714286,3032.57142857143,179.571428571429,3194.28571428571,0.857142857142857,6.28571428571429,399.428571428571,327.142857142857,681.857142857143,4039.42857142857,369.142857142857
2021-01-23,12.7142857142857,94.7142857142857,1469.28571428571,2904.71428571429,196.428571428571,3763.42857142857,0.714285714285714,7.42857142857143,378.285714285714,322,691,4079.85714285714,348.714285714286
2021-01-24,13.8571428571429,97.1428571428571,1461.71428571429,3408,182.428571428571,3240.28571428571,0.571428571428571,6.85714285714286,310.142857142857,321.428571428571,690.857142857143,4113.28571428571,361
2021-01-25,13.5714285714286,98.1428571428571,1459,3346,181,3729.71428571429,0.428571428571429,7,340.571428571429,298.428571428571,714.142857142857,4118.28571428571,356.571428571429
2021-01-26,13.1428571428571,99.5714285714286,1428.14285714286,3348.71428571429,177.714285714286,3213.71428571429,0.428571428571429,8,303,313.285714285714,703.428571428571,4139.42857142857,355.428571428571
2021-01-27,13.2857142857143,99,1418.14285714286,3325,188.285714285714,3244,0.714285714285714,7.42857142857143,352.571428571429,281,679.142857142857,4109.42857142857,350.428571428571
2021-01-28,13.4285714285714,99.8571428571429,1387.71428571429,3628.14285714286,170.714285714286,3793.14285714286,0.571428571428571,7.71428571428571,373,317.428571428571,599.857142857143,4089.85714285714,353.857142857143
2021-01-29,13.2857142857143,102.428571428571,1361,3421.57142857143,178,3401.14285714286,0.571428571428571,7.14285714285714,390.571428571429,304.857142857143,684.714285714286,4087.57142857143,347.714285714286
2021-01-30,13.1428571428571,100,1349.28571428571,3657.57142857143,173,3416,0.571428571428571,5.71428571428571,384.428571428571,301.142857142857,681.428571428571,4071.28571428571,352.285714285714
2021-01-31,14.7142857142857,102.714285714286,1341.85714285714,3197.28571428571,174.142857142857,3334.57142857143,0.571428571428571,6,416.714285714286,299.285714285714,722.714285714286,4037.14285714286,378.428571428571
2021-02-01,14.5714285714286,102.428571428571,1337.57142857143,3390.28571428571,174,3276.57142857143,0.571428571428571,6,403.285714285714,310.857142857143,635.285714285714,4023.71428571429,372.571428571429
2021-02-02,14.7142857142857,103.285714285714,1348.28571428571,3402.85714285714,168.571428571429,3271.14285714286,0.428571428571429,5.57142857142857,444.428571428571,287.857142857143,628.571428571429,3975.28571428571,367.428571428571
2021-02-03,14.4285714285714,105,1326,3422.28571428571,169.714285714286,3283.28571428571,0.285714285714286,5.28571428571429,394.142857142857,276.714285714286,604.285714285714,3946.71428571429,362.142857142857
2021-02-04,14.4285714285714,104.571428571429,1327.85714285714,3103.85714285714,171.428571428571,3213.71428571429,0.285714285714286,4.85714285714286,364.571428571429,260.142857142857,652.857142857143,3848.14285714286,358.571428571429
2021-02-05,14.5714285714286,107.714285714286,1347.42857142857,3149.71428571429,163.714285714286,3183.71428571429,0.285714285714286,5.28571428571429,326.714285714286,258,510,3765,362.285714285714
2021-02-06,14.7142857142857,108.142857142857,1338.71428571429,3136.14285714286,150.285714285714,3340.42857142857,0.285714285714286,5.28571428571429,329.857142857143,238.142857142857,461.714285714286,3655.71428571429,364.142857142857
2021-02-07,10.4285714285714,106.142857142857,1332.57142857143,3161.85714285714,155.285714285714,3358.14285714286,0.285714285714286,4.71428571428571,323.142857142857,240.285714285714,461.857142857143,3531.14285714286,316
2021-02-08,11.1428571428571,103.571428571429,1330.28571428571,3103.71428571429,145.571428571429,3321.85714285714,0.428571428571429,4.28571428571429,306.571428571429,235.285714285714,443.714285714286,3466.57142857143,316.571428571429
2021-02-09,11.1428571428571,103.285714285714,1326.85714285714,3056.28571428571,148.857142857143,3252,0.571428571428571,3.85714285714286,296.428571428571,238.142857142857,428.857142857143,3363.57142857143,309.285714285714
2021-02-10,11.4285714285714,99.2857142857143,1329.42857142857,3066,146.285714285714,3211.28571428571,0.428571428571429,3.71428571428571,281.428571428571,248.142857142857,413,3241.42857142857,301.714285714286
2021-02-11,11.2857142857143,100.142857142857,1333.28571428571,3318.28571428571,139.285714285714,3121.71428571429,0.428571428571429,3.71428571428571,284.571428571429,220.142857142857,397.428571428571,3114.14285714286,296
2021-02-12,11.2857142857143,98.8571428571429,1306,3208,136.142857142857,3085.85714285714,0.571428571428571,3.14285714285714,252.857142857143,222.428571428571,385.285714285714,3008.14285714286,280.428571428571
2021-02-13,11.1428571428571,94.5714285714286,1310.14285714286,2958.71428571429,137.714285714286,2835,0.571428571428571,3.42857142857143,288.571428571429,242.142857142857,392.142857142857,2904.57142857143,273.285714285714
2021-02-14,11,89.1428571428571,1301.28571428571,3381.57142857143,120.428571428571,3137.85714285714,0.571428571428571,3.85714285714286,294.571428571429,230.428571428571,365.714285714286,2831.57142857143,270.428571428571
2021-02-15,10.4285714285714,88.5714285714286,1302.71428571429,3161.28571428571,125.285714285714,3206.57142857143,0.428571428571429,3.57142857142857,322.428571428571,230,350.714285714286,2770,260.428571428571
2021-02-16,10.4285714285714,87,1291.14285714286,3153.42857142857,124,3187,0.285714285714286,3.14285714285714,283.571428571429,226.142857142857,366.571428571429,2714.71428571429,260.285714285714
2021-02-17,10.2857142857143,86.2857142857143,1262.85714285714,3088.57142857143,110.571428571429,3122.14285714286,0.428571428571429,3.28571428571429,276.571428571429,240.571428571429,306.428571428571,2568,256.714285714286
2021-02-18,10.1428571428571,83.4285714285714,1229.71428571429,2976.28571428571,114.714285714286,2922.14285714286,0.428571428571429,3.28571428571429,270.285714285714,253,325.142857142857,2496.14285714286,254.714285714286
2021-02-19,10.2857142857143,78.4285714285714,1227.42857142857,2886.85714285714,102.285714285714,2777.85714285714,0.285714285714286,3.71428571428571,301.571428571429,241.571428571429,322.428571428571,2401.28571428571,253.714285714286
2021-02-20,10.2857142857143,75.4285714285714,1217,3093.42857142857,110.571428571429,2615,0.428571428571429,4.57142857142857,275.285714285714,235.571428571429,294.714285714286,2321.42857142857,252.428571428571
2021-02-21,11.7142857142857,78.2857142857143,1220.71428571429,2537.28571428571,120.571428571429,2154.71428571429,0.428571428571429,4.42857142857143,292.142857142857,232.714285714286,292.285714285714,2241.42857142857,241.428571428571
2021-02-22,11.5714285714286,80.1428571428571,1204.71428571429,2704.42857142857,117,1987.71428571429,0.428571428571429,4.42857142857143,231.571428571429,232,306.571428571429,2195.14285714286,252
2021-02-23,11.5714285714286,79.5714285714286,1211.85714285714,2656.14285714286,110.142857142857,1982.85714285714,0.428571428571429,5.14285714285714,285,229.142857142857,277.571428571429,2139.42857142857,246.714285714286
2021-02-24,11.2857142857143,74.5714285714286,1220,2666.57142857143,114.285714285714,2039,0.285714285714286,5.28571428571429,300,231.142857142857,276.714285714286,2048.14285714286,249.714285714286
2021-02-25,11.5714285714286,69.8571428571429,1217,2722.28571428571,110,2143.28571428571,0.571428571428571,5,301,321.714285714286,271.285714285714,1943.57142857143,237.142857142857
2021-02-26,11.1428571428571,69.1428571428571,1225.42857142857,2755.57142857143,118.142857142857,2116.57142857143,0.714285714285714,5,307.571428571429,338,253.714285714286,1880.14285714286,250.857142857143
2021-02-27,10.8571428571429,73.8571428571429,1245.28571428571,2705.42857142857,111.285714285714,2238.57142857143,0.571428571428571,4.28571428571429,303.714285714286,339.142857142857,239,1806,242.571428571429
2021-02-28,12,70.5714285714286,1262.42857142857,2874.28571428571,106.857142857143,2183.28571428571,0.857142857142857,4.28571428571429,279.714285714286,343.571428571429,241.285714285714,1774.14285714286,257.428571428571
2021-03-01,12.2857142857143,65.4285714285714,1279.71428571429,2678.85714285714,103.428571428571,2134,0.857142857142857,4.71428571428571,308.142857142857,332.285714285714,237.714285714286,1748.85714285714,252.285714285714
2021-03-02,12.1428571428571,62.7142857142857,1295.28571428571,2668.42857142857,106.857142857143,2098.57142857143,0.857142857142857,5.14285714285714,254.285714285714,356.428571428571,236.571428571429,1723,262.142857142857
2021-03-03,12.2857142857143,62.7142857142857,1328.85714285714,2627.28571428571,102.428571428571,1866.57142857143,1.28571428571429,5.71428571428571,262,352.285714285714,253.571428571429,1664.14285714286,264.571428571429
2021-03-04,11.8571428571429,63.5714285714286,1346.42857142857,2734.85714285714,100.571428571429,2048.14285714286,1,5.85714285714286,255.857142857143,272.571428571429,212.142857142857,1666.14285714286,278.142857142857
2021-03-05,12.1428571428571,63.1428571428571,1370.71428571429,2768.57142857143,102.714285714286,1985.28571428571,0.857142857142857,6.28571428571429,234.142857142857,281.142857142857,208.571428571429,1628.57142857143,272.571428571429
2021-03-06,12.2857142857143,58.7142857142857,1340.85714285714,2780,100.714285714286,1520.71428571429,1.14285714285714,7.28571428571429,209.714285714286,282.714285714286,210.428571428571,1577.71428571429,276.285714285714
2021-03-07,1,57.5714285714286,1383,2835.71428571429,99,1798.85714285714,0.857142857142857,7.71428571428571,199.714285714286,270.285714285714,202.714285714286,1543.28571428571,268.571428571429
2021-03-08,10.5714285714286,58.1428571428571,1399,2847.14285714286,101.714285714286,1774.28571428571,0.857142857142857,8.42857142857143,191.428571428571,298.714285714286,196.142857142857,1530.42857142857,267
2021-03-09,10.7142857142857,58.5714285714286,1397.28571428571,2957.28571428571,98.4285714285714,1746.42857142857,0.857142857142857,8,232,278.571428571429,197.142857142857,1511.14285714286,263.714285714286
2021-03-10,10.7142857142857,58.4285714285714,1422.85714285714,3002.28571428571,105.857142857143,1874.42857142857,1.14285714285714,8.71428571428571,206.428571428571,285.142857142857,192.571428571429,1472.85714285714,266.428571428571
2021-03-11,10.7142857142857,55.4285714285714,1472,2881.85714285714,107.285714285714,1596.28571428571,1.14285714285714,9,201.571428571429,271,194.285714285714,1402.28571428571,257.571428571429
2021-03-12,11,53.1428571428571,1502,2884.42857142857,103.714285714286,1530.71428571429,1.14285714285714,9.14285714285714,200.714285714286,249.857142857143,191.857142857143,1380.28571428571,246
2021-03-13,10.8571428571429,53,1579.71428571429,2936.85714285714,101.714285714286,1753.57142857143,0.857142857142857,7.85714285714286,217.285714285714,251.714285714286,187.571428571429,1339.28571428571,271.428571428571
